时间,键鼠动作,键鼠持续时间,键鼠坐标,眼动动作,眼动持续时间,眼动坐标,状态,时间差,index
1728465035,Hover,"['1728465034.16', '1728465035.45', '1.2899999618530273']",,Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:05,2
1728465035,Hover,"['1728465034.16', '1728465035.45', '1.2899999618530273']",,Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:05,2
1728465035,Hover,"['1728465034.16', '1728465035.45', '1.2899999618530273']",,Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:05,2
1728465035,Hover,"['1728465034.16', '1728465035.45', '1.2899999618530273']",,Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:05,2
1728465036,Hover,"['1728465034.16', '1728465035.45', '1.2899999618530273']",,Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:05,2
1728465036,Slow_move,"['1728465035.46', '1728465035.73', '0.26999998092651367']","['-1160', '509', '-707', '389']",Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:06,2
1728465036,Slow_move,"['1728465035.46', '1728465035.73', '0.26999998092651367']","['-1160', '509', '-707', '389']",Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:06,2
1728465036,Hover,"['1728465035.74', '1728465035.85', '0.1099998950958252']",,Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:06,2
1728465036,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:06,2
1728465036,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:06,2
1728465036,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:06,2
1728465036,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:06,2
1728465036,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:06,2
1728465036,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:06,2
1728465037,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:06,2
1728465037,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Slow_saccade,"['1728465034.82', '1728465036.59', '1.7699999809265137']","['0.4500000476837158', '965.7530517578124', '0.3600001335144043', '1860.259033203125']",,0:01:07,2
1728465037,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Fixation,"['1728465036.6', '1728465036.96', '0.3600001335144043']","['1860.259033203125', '734.3556518554688']",,0:01:07,2
1728465037,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Fixation,"['1728465036.6', '1728465036.96', '0.3600001335144043']","['1860.259033203125', '734.3556518554688']",,0:01:07,2
1728465037,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Fixation,"['1728465036.6', '1728465036.96', '0.3600001335144043']","['1860.259033203125', '734.3556518554688']",,0:01:07,2
1728465037,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Fixation,"['1728465036.6', '1728465036.96', '0.3600001335144043']","['1860.259033203125', '734.3556518554688']",,0:01:07,2
1728465037,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Slow_saccade,"['1728465036.97', '1728465037.43', '0.46000003814697266']","['0.3600001335144043', '1860.259033203125', '0.5799999237060547', '983.49853515625']",,0:01:07,2
1728465037,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Slow_saccade,"['1728465036.97', '1728465037.43', '0.46000003814697266']","['0.3600001335144043', '1860.259033203125', '0.5799999237060547', '983.49853515625']",,0:01:07,2
1728465037,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Slow_saccade,"['1728465036.97', '1728465037.43', '0.46000003814697266']","['0.3600001335144043', '1860.259033203125', '0.5799999237060547', '983.49853515625']",,0:01:07,2
1728465037,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Slow_saccade,"['1728465036.97', '1728465037.43', '0.46000003814697266']","['0.3600001335144043', '1860.259033203125', '0.5799999237060547', '983.49853515625']",,0:01:07,2
1728465038,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Fixation,"['1728465037.44', '1728465038.02', '0.5799999237060547']","['983.49853515625', '718.4983520507812']",思考,0:01:07,2
1728465038,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Fixation,"['1728465037.44', '1728465038.02', '0.5799999237060547']","['983.49853515625', '718.4983520507812']",思考,0:01:08,2
1728465038,Slow_move,"['1728465035.86', '1728465037.67', '1.8100001811981201']","['-707', '389', '-1111', '514']",Fixation,"['1728465037.44', '1728465038.02', '0.5799999237060547']","['983.49853515625', '718.4983520507812']",思考,0:01:08,2
1728465038,Click,1728465038,"['-1111', '514', '']",Fixation,"['1728465037.44', '1728465038.02', '0.5799999237060547']","['983.49853515625', '718.4983520507812']",思考,0:01:08,2
1728465038,Hover,"['1728465037.78', '1728465038.05', '0.26999998092651367']",,Fixation,"['1728465037.44', '1728465038.02', '0.5799999237060547']","['983.49853515625', '718.4983520507812']",思考,0:01:08,2
1728465038,Hover,"['1728465037.78', '1728465038.05', '0.26999998092651367']",,Fixation,"['1728465037.44', '1728465038.02', '0.5799999237060547']","['983.49853515625', '718.4983520507812']",思考,0:01:08,2
1728465038,Slow_move,"['1728465038.06', '1728465038.11', '0.04999995231628418']","['-1112', '514', '-1121', '509']",Fixation,"['1728465038.08', '1728465038.5', '0.4200000762939453']","['990.2578735351562', '671.6281127929688']",思考,0:01:08,2
1728465038,Click,1728465038,"['-1121', '509', '']",Fixation,"['1728465038.08', '1728465038.5', '0.4200000762939453']","['990.2578735351562', '671.6281127929688']",思考,0:01:08,2
1728465038,Hover,"['1728465038.2', '1728465038.51', '0.309999942779541']",,Fixation,"['1728465038.08', '1728465038.5', '0.4200000762939453']","['990.2578735351562', '671.6281127929688']",思考,0:01:08,2
1728465038,Hover,"['1728465038.2', '1728465038.51', '0.309999942779541']",,Fixation,"['1728465038.08', '1728465038.5', '0.4200000762939453']","['990.2578735351562', '671.6281127929688']",思考,0:01:08,2
1728465039,Hover,"['1728465038.2', '1728465038.51', '0.309999942779541']",,Fixation,"['1728465038.08', '1728465038.5', '0.4200000762939453']","['990.2578735351562', '671.6281127929688']",思考,0:01:08,2
1728465039,Slow_move,"['1728465038.52', '1728465039.09', '0.5699999332427979']","['-1122', '508', '-1221', '160']",Slow_saccade,"['1728465038.51', '1728465039.85', '1.3399999141693115']","['0.4200000762939453', '990.2578735351562', '1.1500000953674316', '459.2428894042969']",,0:01:09,2
1728465039,Slow_move,"['1728465038.52', '1728465039.09', '0.5699999332427979']","['-1122', '508', '-1221', '160']",Slow_saccade,"['1728465038.51', '1728465039.85', '1.3399999141693115']","['0.4200000762939453', '990.2578735351562', '1.1500000953674316', '459.2428894042969']",,0:01:09,2
1728465039,Slow_move,"['1728465038.52', '1728465039.09', '0.5699999332427979']","['-1122', '508', '-1221', '160']",Slow_saccade,"['1728465038.51', '1728465039.85', '1.3399999141693115']","['0.4200000762939453', '990.2578735351562', '1.1500000953674316', '459.2428894042969']",,0:01:09,2
1728465039,Slow_move,"['1728465038.52', '1728465039.09', '0.5699999332427979']","['-1122', '508', '-1221', '160']",Slow_saccade,"['1728465038.51', '1728465039.85', '1.3399999141693115']","['0.4200000762939453', '990.2578735351562', '1.1500000953674316', '459.2428894042969']",,0:01:09,2
1728465039,Slow_move,"['1728465038.52', '1728465039.09', '0.5699999332427979']","['-1122', '508', '-1221', '160']",Slow_saccade,"['1728465038.51', '1728465039.85', '1.3399999141693115']","['0.4200000762939453', '990.2578735351562', '1.1500000953674316', '459.2428894042969']",,0:01:09,2
1728465039,Slow_move,"['1728465038.52', '1728465039.09', '0.5699999332427979']","['-1122', '508', '-1221', '160']",Slow_saccade,"['1728465038.51', '1728465039.85', '1.3399999141693115']","['0.4200000762939453', '990.2578735351562', '1.1500000953674316', '459.2428894042969']",,0:01:09,2
1728465039,Hover,"['1728465039.1', '1728465039.77', '0.6700000762939453']",,Slow_saccade,"['1728465038.51', '1728465039.85', '1.3399999141693115']","['0.4200000762939453', '990.2578735351562', '1.1500000953674316', '459.2428894042969']",,0:01:09,2
1728465039,Hover,"['1728465039.1', '1728465039.77', '0.6700000762939453']",,Slow_saccade,"['1728465038.51', '1728465039.85', '1.3399999141693115']","['0.4200000762939453', '990.2578735351562', '1.1500000953674316', '459.2428894042969']",,0:01:09,2
1728465039,Hover,"['1728465039.1', '1728465039.77', '0.6700000762939453']",,Slow_saccade,"['1728465038.51', '1728465039.85', '1.3399999141693115']","['0.4200000762939453', '990.2578735351562', '1.1500000953674316', '459.2428894042969']",,0:01:09,2
1728465040,Hover,"['1728465039.1', '1728465039.77', '0.6700000762939453']",,Slow_saccade,"['1728465038.51', '1728465039.85', '1.3399999141693115']","['0.4200000762939453', '990.2578735351562', '1.1500000953674316', '459.2428894042969']",,0:01:09,2
1728465040,Hover,"['1728465039.1', '1728465039.77', '0.6700000762939453']",,Slow_saccade,"['1728465038.51', '1728465039.85', '1.3399999141693115']","['0.4200000762939453', '990.2578735351562', '1.1500000953674316', '459.2428894042969']",,0:01:10,2
1728465040,Hover,"['1728465039.1', '1728465039.77', '0.6700000762939453']",,Slow_saccade,"['1728465038.51', '1728465039.85', '1.3399999141693115']","['0.4200000762939453', '990.2578735351562', '1.1500000953674316', '459.2428894042969']",,0:01:10,2
1728465040,Hover,"['1728465039.1', '1728465039.77', '0.6700000762939453']",,Slow_saccade,"['1728465038.51', '1728465039.85', '1.3399999141693115']","['0.4200000762939453', '990.2578735351562', '1.1500000953674316', '459.2428894042969']",,0:01:10,2
1728465040,Slow_move,"['1728465039.78', '1728465040.36', '0.5799999237060547']","['-1223', '159', '-1476', '140']",Fixation,"['1728465039.86', '1728465041.01', '1.1500000953674316']","['459.2428894042969', '157.80555725097656']",思考,0:01:10,2
1728465040,Slow_move,"['1728465039.78', '1728465040.36', '0.5799999237060547']","['-1223', '159', '-1476', '140']",Fixation,"['1728465039.86', '1728465041.01', '1.1500000953674316']","['459.2428894042969', '157.80555725097656']",思考,0:01:10,2
1728465040,Slow_move,"['1728465039.78', '1728465040.36', '0.5799999237060547']","['-1223', '159', '-1476', '140']",Fixation,"['1728465039.86', '1728465041.01', '1.1500000953674316']","['459.2428894042969', '157.80555725097656']",思考,0:01:10,2
1728465040,Slow_move,"['1728465039.78', '1728465040.36', '0.5799999237060547']","['-1223', '159', '-1476', '140']",Fixation,"['1728465039.86', '1728465041.01', '1.1500000953674316']","['459.2428894042969', '157.80555725097656']",思考,0:01:10,2
1728465040,Slow_move,"['1728465039.78', '1728465040.36', '0.5799999237060547']","['-1223', '159', '-1476', '140']",Fixation,"['1728465039.86', '1728465041.01', '1.1500000953674316']","['459.2428894042969', '157.80555725097656']",思考,0:01:10,2
1728465040,Slow_move,"['1728465039.78', '1728465040.36', '0.5799999237060547']","['-1223', '159', '-1476', '140']",Fixation,"['1728465039.86', '1728465041.01', '1.1500000953674316']","['459.2428894042969', '157.80555725097656']",思考,0:01:10,2
1728465041,Hover,"['1728465040.37', '1728465040.48', '0.1100001335144043']",,Fixation,"['1728465039.86', '1728465041.01', '1.1500000953674316']","['459.2428894042969', '157.80555725097656']",思考,0:01:10,2
1728465041,Slow_move,"['1728465040.49', '1728465040.74', '0.25']","['-1476', '140', '-1490', '136']",Fixation,"['1728465039.86', '1728465041.01', '1.1500000953674316']","['459.2428894042969', '157.80555725097656']",思考,0:01:11,2
1728465041,Slow_move,"['1728465040.49', '1728465040.74', '0.25']","['-1476', '140', '-1490', '136']",Fixation,"['1728465039.86', '1728465041.01', '1.1500000953674316']","['459.2428894042969', '157.80555725097656']",思考,0:01:11,2
1728465041,Hover,"['1728465040.75', '1728465041.68', '0.9300000667572021']",,Fixation,"['1728465039.86', '1728465041.01', '1.1500000953674316']","['459.2428894042969', '157.80555725097656']",思考,0:01:11,2
1728465041,Hover,"['1728465040.75', '1728465041.68', '0.9300000667572021']",,Fixation,"['1728465039.86', '1728465041.01', '1.1500000953674316']","['459.2428894042969', '157.80555725097656']",思考,0:01:11,2
1728465041,Hover,"['1728465040.75', '1728465041.68', '0.9300000667572021']",,Fixation,"['1728465039.86', '1728465041.01', '1.1500000953674316']","['459.2428894042969', '157.80555725097656']",思考,0:01:11,2
1728465041,Hover,"['1728465040.75', '1728465041.68', '0.9300000667572021']",,Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:11,2
1728465041,Hover,"['1728465040.75', '1728465041.68', '0.9300000667572021']",,Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:11,2
1728465041,Hover,"['1728465040.75', '1728465041.68', '0.9300000667572021']",,Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:11,2
1728465041,Hover,"['1728465040.75', '1728465041.68', '0.9300000667572021']",,Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:11,2
1728465042,Hover,"['1728465040.75', '1728465041.68', '0.9300000667572021']",,Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:11,2
1728465042,Hover,"['1728465040.75', '1728465041.68', '0.9300000667572021']",,Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:12,2
1728465042,Click,1728465042,"['-1490', '136', '']",Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:12,2
1728465042,Hover,"['1728465041.7', '1728465042.36', '0.6599998474121094']",,Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:12,2
1728465042,Hover,"['1728465041.7', '1728465042.36', '0.6599998474121094']",,Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:12,2
1728465042,Hover,"['1728465041.7', '1728465042.36', '0.6599998474121094']",,Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:12,2
1728465042,Hover,"['1728465041.7', '1728465042.36', '0.6599998474121094']",,Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:12,2
1728465042,Hover,"['1728465041.7', '1728465042.36', '0.6599998474121094']",,Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:12,2
1728465042,Hover,"['1728465041.7', '1728465042.36', '0.6599998474121094']",,Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:12,2
1728465042,Hover,"['1728465041.7', '1728465042.36', '0.6599998474121094']",,Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:12,2
1728465043,Slow_move,"['1728465042.37', '1728465043.22', '0.8500001430511475']","['-1490', '136', '-1666', '130']",Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:12,2
1728465043,Slow_move,"['1728465042.37', '1728465043.22', '0.8500001430511475']","['-1490', '136', '-1666', '130']",Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:13,2
1728465043,Slow_move,"['1728465042.37', '1728465043.22', '0.8500001430511475']","['-1490', '136', '-1666', '130']",Slow_saccade,"['1728465041.02', '1728465042.69', '1.6700000762939453']","['1.1500000953674316', '459.2428894042969', '0.9700000286102295', '497.6994323730469']",,0:01:13,2
1728465043,Slow_move,"['1728465042.37', '1728465043.22', '0.8500001430511475']","['-1490', '136', '-1666', '130']",Fast_saccade,"['1728465042.7', '1728465043.67', '0.9700000286102295']","['497.6994323730469', '94.68707275390624', '152.22642517089844', '7.231619834899902']",查找,0:01:13,2
1728465043,Slow_move,"['1728465042.37', '1728465043.22', '0.8500001430511475']","['-1490', '136', '-1666', '130']",Fast_saccade,"['1728465042.7', '1728465043.67', '0.9700000286102295']","['497.6994323730469', '94.68707275390624', '152.22642517089844', '7.231619834899902']",查找,0:01:13,2
1728465043,Slow_move,"['1728465042.37', '1728465043.22', '0.8500001430511475']","['-1490', '136', '-1666', '130']",Fast_saccade,"['1728465042.7', '1728465043.67', '0.9700000286102295']","['497.6994323730469', '94.68707275390624', '152.22642517089844', '7.231619834899902']",查找,0:01:13,2
1728465043,Slow_move,"['1728465042.37', '1728465043.22', '0.8500001430511475']","['-1490', '136', '-1666', '130']",Fast_saccade,"['1728465042.7', '1728465043.67', '0.9700000286102295']","['497.6994323730469', '94.68707275390624', '152.22642517089844', '7.231619834899902']",查找,0:01:13,2
1728465043,Slow_move,"['1728465042.37', '1728465043.22', '0.8500001430511475']","['-1490', '136', '-1666', '130']",Fast_saccade,"['1728465042.7', '1728465043.67', '0.9700000286102295']","['497.6994323730469', '94.68707275390624', '152.22642517089844', '7.231619834899902']",查找,0:01:13,2
1728465043,Hover,"['1728465043.23', '1728465043.34', '0.1099998950958252']",,Fast_saccade,"['1728465042.7', '1728465043.67', '0.9700000286102295']","['497.6994323730469', '94.68707275390624', '152.22642517089844', '7.231619834899902']",查找,0:01:13,2
1728465043,Slow_move,"['1728465043.35', '1728465043.45', '0.10000014305114746']","['-1666', '130', '-1683', '130']",Fast_saccade,"['1728465042.7', '1728465043.67', '0.9700000286102295']","['497.6994323730469', '94.68707275390624', '152.22642517089844', '7.231619834899902']",查找,0:01:13,2
1728465044,Slow_move,"['1728465043.35', '1728465043.45', '0.10000014305114746']","['-1666', '130', '-1683', '130']",Fast_saccade,"['1728465042.7', '1728465043.67', '0.9700000286102295']","['497.6994323730469', '94.68707275390624', '152.22642517089844', '7.231619834899902']",查找,0:01:13,2
1728465044,Click,1728465044,"['-1683', '130', '']",Fast_saccade,"['1728465042.7', '1728465043.67', '0.9700000286102295']","['497.6994323730469', '94.68707275390624', '152.22642517089844', '7.231619834899902']",查找,0:01:14,2
1728465044,Hover,"['1728465043.62', '1728465044.09', '0.4700000286102295']",,Fast_saccade,"['1728465042.7', '1728465043.67', '0.9700000286102295']","['497.6994323730469', '94.68707275390624', '152.22642517089844', '7.231619834899902']",查找,0:01:14,2
1728465044,Hover,"['1728465043.62', '1728465044.09', '0.4700000286102295']",,Slow_saccade,"['1728465043.68', '1728465044.14', '0.46000003814697266']","['0.9700000286102295', '497.6994323730469', '0.5099999904632568', '160.82275390625']",,0:01:14,2
1728465044,Hover,"['1728465043.62', '1728465044.09', '0.4700000286102295']",,Slow_saccade,"['1728465043.68', '1728465044.14', '0.46000003814697266']","['0.9700000286102295', '497.6994323730469', '0.5099999904632568', '160.82275390625']",,0:01:14,2
1728465044,Hover,"['1728465043.62', '1728465044.09', '0.4700000286102295']",,Slow_saccade,"['1728465043.68', '1728465044.14', '0.46000003814697266']","['0.9700000286102295', '497.6994323730469', '0.5099999904632568', '160.82275390625']",,0:01:14,2
1728465044,Hover,"['1728465043.62', '1728465044.09', '0.4700000286102295']",,Slow_saccade,"['1728465043.68', '1728465044.14', '0.46000003814697266']","['0.9700000286102295', '497.6994323730469', '0.5099999904632568', '160.82275390625']",,0:01:14,2
1728465044,Slow_move,"['1728465044.10', '1728465044.16', '0.06000018119812012']","['-1683', '131', '-1677', '134']",Fast_saccade,"['1728465044.15', '1728465044.66', '0.5099999904632568']","['160.82275390625', '63.7501106262207', '619.2430419921875', '62.51017379760742']",,0:01:14,2
1728465044,Hover,"['1728465044.17', '1728465044.26', '0.08999991416931152']",,Fast_saccade,"['1728465044.15', '1728465044.66', '0.5099999904632568']","['160.82275390625', '63.7501106262207', '619.2430419921875', '62.51017379760742']",,0:01:14,2
1728465044,Slow_move,"['1728465044.27', '1728465044.73', '0.46000003814697266']","['-1676', '135', '-1452', '141']",Fast_saccade,"['1728465044.15', '1728465044.66', '0.5099999904632568']","['160.82275390625', '63.7501106262207', '619.2430419921875', '62.51017379760742']",,0:01:14,2
1728465045,Slow_move,"['1728465044.27', '1728465044.73', '0.46000003814697266']","['-1676', '135', '-1452', '141']",Fast_saccade,"['1728465044.15', '1728465044.66', '0.5099999904632568']","['160.82275390625', '63.7501106262207', '619.2430419921875', '62.51017379760742']",,0:01:14,2
1728465045,Slow_move,"['1728465044.27', '1728465044.73', '0.46000003814697266']","['-1676', '135', '-1452', '141']",Fast_saccade,"['1728465044.15', '1728465044.66', '0.5099999904632568']","['160.82275390625', '63.7501106262207', '619.2430419921875', '62.51017379760742']",,0:01:15,2
1728465045,Slow_move,"['1728465044.27', '1728465044.73', '0.46000003814697266']","['-1676', '135', '-1452', '141']",Fast_saccade,"['1728465044.15', '1728465044.66', '0.5099999904632568']","['160.82275390625', '63.7501106262207', '619.2430419921875', '62.51017379760742']",,0:01:15,2
1728465045,Hover,"['1728465044.74', '1728465044.93', '0.19000005722045898']",,Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:15,2
1728465045,Hover,"['1728465044.74', '1728465044.93', '0.19000005722045898']",,Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:15,2
1728465045,Slow_move,"['1728465044.94', '1728465045.42', '0.48000001907348633']","['-1451', '141', '-1388', '143']",Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:15,2
1728465045,Slow_move,"['1728465044.94', '1728465045.42', '0.48000001907348633']","['-1451', '141', '-1388', '143']",Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:15,2
1728465045,Slow_move,"['1728465044.94', '1728465045.42', '0.48000001907348633']","['-1451', '141', '-1388', '143']",Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:15,2
1728465045,Slow_move,"['1728465044.94', '1728465045.42', '0.48000001907348633']","['-1451', '141', '-1388', '143']",Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:15,2
1728465045,Slow_move,"['1728465044.94', '1728465045.42', '0.48000001907348633']","['-1451', '141', '-1388', '143']",Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:15,2
1728465046,Hover,"['1728465045.43', '1728465045.55', '0.11999988555908203']",,Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:15,2
1728465046,Slow_move,"['1728465045.56', '1728465045.95', '0.3900001049041748']","['-1387', '143', '-1131', '619']",Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:16,2
1728465046,Slow_move,"['1728465045.56', '1728465045.95', '0.3900001049041748']","['-1387', '143', '-1131', '619']",Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:16,2
1728465046,Slow_move,"['1728465045.56', '1728465045.95', '0.3900001049041748']","['-1387', '143', '-1131', '619']",Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:16,2
1728465046,Slow_move,"['1728465045.56', '1728465045.95', '0.3900001049041748']","['-1387', '143', '-1131', '619']",Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:16,2
1728465046,Scroll,1728465046,"['-1131', '619', 'down', '-1131', '619', 'down']",Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:16,2
