 ±º‰,º¸ Û∂Ø◊˜,º¸ Û≥÷–¯ ±º‰,º¸ Û◊¯±Í,—€∂Ø∂Ø◊˜,—€∂Ø≥÷–¯ ±º‰,—€∂Ø◊¯±Í,◊¥Ã¨, ±º‰≤Ó, operationId,"	page","	module","	widget","	startTimeTick","	duration",
1729563192,Fast_move,"['1729563191.34', '1729563192.38', '1.0400002002716064']","['-866.0', '636.0', '-441.0', '598.0']",Fixation,"['1729563192.03', '1729563192.36', '0.3299999237060547']","['2994.86767578125', '1566.065185546875']",”Ã‘•,0:00:30,,,,,,,
1729563193,Click,1729563193,"['-468', '584', '']",Slow_saccade,"['1729563192.37', '1729563192.5', '0.13000011444091797']","['0.3299999237060547', '2994.86767578125', '0.5099999904632568', '1972.975830078125']",,0:00:30,test1-1729563024486-00000016,Courses,Create,C-Confirm,168073,86,
1729563193,Hover,"['1729563192.56', '1729563193.18', '0.6200001239776611']",,Fixation,"['1729563192.51', '1729563193.02', '0.5099999904632568']","['1972.975830078125', '843.0460205078125']",,0:00:30,,,,,,,
1729563193,Hover,"['1729563192.56', '1729563193.18', '0.6200001239776611']",,Fixation,"['1729563192.51', '1729563193.02', '0.5099999904632568']","['1972.975830078125', '843.0460205078125']",,0:00:30,,,,,,,
1729563193,Hover,"['1729563192.56', '1729563193.18', '0.6200001239776611']",,Fixation,"['1729563192.51', '1729563193.02', '0.5099999904632568']","['1972.975830078125', '843.0460205078125']",,0:00:30,,,,,,,
1729563193,Hover,"['1729563192.56', '1729563193.18', '0.6200001239776611']",,Fixation,"['1729563192.51', '1729563193.02', '0.5099999904632568']","['1972.975830078125', '843.0460205078125']",,0:00:30,,,,,,,
1729563193,Hover,"['1729563192.56', '1729563193.18', '0.6200001239776611']",,Fixation,"['1729563192.51', '1729563193.02', '0.5099999904632568']","['1972.975830078125', '843.0460205078125']",,0:00:30,,,,,,,
1729563193,Hover,"['1729563192.56', '1729563193.18', '0.6200001239776611']",,Slow_saccade,"['1729563193.03', '1729563194.34', '1.309999942779541']","['0.5099999904632568', '1972.975830078125', '1.1200001239776611', '1003.4164428710938']",,0:00:30,,,,,,,
1729563193,Hover,"['1729563192.56', '1729563193.18', '0.6200001239776611']",,Slow_saccade,"['1729563193.03', '1729563194.34', '1.309999942779541']","['0.5099999904632568', '1972.975830078125', '1.1200001239776611', '1003.4164428710938']",,0:00:30,,,,,,,
1729563193,Slow_move,"['1729563193.19', '1729563193.63', '0.440000057220459']","['-470', '584', '-1098', '504']",Slow_saccade,"['1729563193.03', '1729563194.34', '1.309999942779541']","['0.5099999904632568', '1972.975830078125', '1.1200001239776611', '1003.4164428710938']",,0:00:30,,,,,,,
1729563193,Slow_move,"['1729563193.19', '1729563193.63', '0.440000057220459']","['-470', '584', '-1098', '504']",Slow_saccade,"['1729563193.03', '1729563194.34', '1.309999942779541']","['0.5099999904632568', '1972.975830078125', '1.1200001239776611', '1003.4164428710938']",,0:00:31,,,,,,,
1729563194,Slow_move,"['1729563193.19', '1729563193.63', '0.440000057220459']","['-470', '584', '-1098', '504']",Slow_saccade,"['1729563193.03', '1729563194.34', '1.309999942779541']","['0.5099999904632568', '1972.975830078125', '1.1200001239776611', '1003.4164428710938']",,0:00:31,,,,,,,
1729563194,Slow_move,"['1729563193.19', '1729563193.63', '0.440000057220459']","['-470', '584', '-1098', '504']",Slow_saccade,"['1729563193.03', '1729563194.34', '1.309999942779541']","['0.5099999904632568', '1972.975830078125', '1.1200001239776611', '1003.4164428710938']",,0:00:31,,,,,,,
1729563194,Hover,"['1729563193.64', '1729563193.8', '0.15999984741210938']",,Slow_saccade,"['1729563193.03', '1729563194.34', '1.309999942779541']","['0.5099999904632568', '1972.975830078125', '1.1200001239776611', '1003.4164428710938']",,0:00:31,,,,,,,
1729563194,Hover,"['1729563193.64', '1729563193.8', '0.15999984741210938']",,Slow_saccade,"['1729563193.03', '1729563194.34', '1.309999942779541']","['0.5099999904632568', '1972.975830078125', '1.1200001239776611', '1003.4164428710938']",,0:00:31,,,,,,,
1729563194,Slow_move,"['1729563193.81', '1729563193.88', '0.07000017166137695']","['-1099', '504', '-1122', '504']",Slow_saccade,"['1729563193.03', '1729563194.34', '1.309999942779541']","['0.5099999904632568', '1972.975830078125', '1.1200001239776611', '1003.4164428710938']",,0:00:31,,,,,,,
1729563194,Hover,"['1729563193.89', '1729563194.05', '0.15999984741210938']",,Slow_saccade,"['1729563193.03', '1729563194.34', '1.309999942779541']","['0.5099999904632568', '1972.975830078125', '1.1200001239776611', '1003.4164428710938']",,0:00:31,,,,,,,
1729563194,Click,1729563194,"['-1122', '504', '']",Slow_saccade,"['1729563193.03', '1729563194.34', '1.309999942779541']","['0.5099999904632568', '1972.975830078125', '1.1200001239776611', '1003.4164428710938']",,0:00:31,test1-1729563024486-00000017,Courses,None,pCourses-Status,169577,88,
1729563194,Hover,"['1729563194.07', '1729563194.65', '0.5800001621246338']",,Slow_saccade,"['1729563193.03', '1729563194.34', '1.309999942779541']","['0.5099999904632568', '1972.975830078125', '1.1200001239776611', '1003.4164428710938']",,0:00:31,,,,,,,
1729563194,Hover,"['1729563194.07', '1729563194.65', '0.5800001621246338']",,Slow_saccade,"['1729563193.03', '1729563194.34', '1.309999942779541']","['0.5099999904632568', '1972.975830078125', '1.1200001239776611', '1003.4164428710938']",,0:00:31,,,,,,,
1729563194,Hover,"['1729563194.07', '1729563194.65', '0.5800001621246338']",,Fixation,"['1729563194.35', '1729563195.47', '1.1200001239776611']","['1003.4164428710938', '747.6973266601562']",,0:00:32,,,,,,,
1729563195,Hover,"['1729563194.07', '1729563194.65', '0.5800001621246338']",,Fixation,"['1729563194.35', '1729563195.47', '1.1200001239776611']","['1003.4164428710938', '747.6973266601562']",,0:00:32,,,,,,,
1729563195,Hover,"['1729563194.07', '1729563194.65', '0.5800001621246338']",,Fixation,"['1729563194.35', '1729563195.47', '1.1200001239776611']","['1003.4164428710938', '747.6973266601562']",,0:00:32,,,,,,,
1729563195,Hover,"['1729563194.07', '1729563194.65', '0.5800001621246338']",,Fixation,"['1729563194.35', '1729563195.47', '1.1200001239776611']","['1003.4164428710938', '747.6973266601562']",,0:00:32,,,,,,,
1729563195,Click,1729563195,"['-1138', '505', '']",Fixation,"['1729563194.35', '1729563195.47', '1.1200001239776611']","['1003.4164428710938', '747.6973266601562']",,0:00:32,test1-1729563024486-00000018,Courses,None,pCourses-Status,170357,66,
1729563195,Hover,"['1729563194.85', '1729563195.72', '0.8700001239776611']",,Fixation,"['1729563194.35', '1729563195.47', '1.1200001239776611']","['1003.4164428710938', '747.6973266601562']",,0:00:32,,,,,,,
1729563195,Hover,"['1729563194.85', '1729563195.72', '0.8700001239776611']",,Fixation,"['1729563194.35', '1729563195.47', '1.1200001239776611']","['1003.4164428710938', '747.6973266601562']",,0:00:32,,,,,,,
1729563195,Hover,"['1729563194.85', '1729563195.72', '0.8700001239776611']",,Fixation,"['1729563194.35', '1729563195.47', '1.1200001239776611']","['1003.4164428710938', '747.6973266601562']",,0:00:32,,,,,,,
1729563195,Hover,"['1729563194.85', '1729563195.72', '0.8700001239776611']",,Fixation,"['1729563194.35', '1729563195.47', '1.1200001239776611']","['1003.4164428710938', '747.6973266601562']",,0:00:32,,,,,,,
1729563195,Hover,"['1729563194.85', '1729563195.72', '0.8700001239776611']",,Fixation,"['1729563194.35', '1729563195.47', '1.1200001239776611']","['1003.4164428710938', '747.6973266601562']",,0:00:32,,,,,,,
1729563195,Hover,"['1729563194.85', '1729563195.72', '0.8700001239776611']",,Fixation,"['1729563194.35', '1729563195.47', '1.1200001239776611']","['1003.4164428710938', '747.6973266601562']",,0:00:33,,,,,,,
1729563196,Hover,"['1729563194.85', '1729563195.72', '0.8700001239776611']",,Fixation,"['1729563194.35', '1729563195.47', '1.1200001239776611']","['1003.4164428710938', '747.6973266601562']",,0:00:33,,,,,,,
1729563196,Hover,"['1729563194.85', '1729563195.72', '0.8700001239776611']",,Fixation,"['1729563195.53', '1729563196.35', '0.8199999332427979']","['1046.2083740234375', '720.0548095703125']",,0:00:33,,,,,,,
1729563196,Click,1729563196,"['-1138', '505', '']",Fixation,"['1729563195.53', '1729563196.35', '0.8199999332427979']","['1046.2083740234375', '720.0548095703125']",,0:00:33,test1-1729563024486-00000019,Courses,None,pCourses-Status,171243,80,
1729563196,Hover,"['1729563195.74', '1729563196.3700001', '0.630000114440918']",,Fixation,"['1729563195.53', '1729563196.35', '0.8199999332427979']","['1046.2083740234375', '720.0548095703125']",,0:00:33,,,,,,,
1729563196,Hover,"['1729563195.74', '1729563196.3700001', '0.630000114440918']",,Fixation,"['1729563195.53', '1729563196.35', '0.8199999332427979']","['1046.2083740234375', '720.0548095703125']",,0:00:33,,,,,,,
1729563196,Hover,"['1729563195.74', '1729563196.3700001', '0.630000114440918']",,Fixation,"['1729563195.53', '1729563196.35', '0.8199999332427979']","['1046.2083740234375', '720.0548095703125']",,0:00:33,,,,,,,
1729563196,Hover,"['1729563195.74', '1729563196.3700001', '0.630000114440918']",,Fixation,"['1729563195.53', '1729563196.35', '0.8199999332427979']","['1046.2083740234375', '720.0548095703125']",,0:00:33,,,,,,,
1729563196,Hover,"['1729563195.74', '1729563196.3700001', '0.630000114440918']",,Fixation,"['1729563195.53', '1729563196.35', '0.8199999332427979']","['1046.2083740234375', '720.0548095703125']",,0:00:33,,,,,,,
1729563196,Hover,"['1729563195.74', '1729563196.3700001', '0.630000114440918']",,Fixation,"['1729563195.53', '1729563196.35', '0.8199999332427979']","['1046.2083740234375', '720.0548095703125']",,0:00:33,,,,,,,
1729563196,Hover,"['1729563195.74', '1729563196.3700001', '0.630000114440918']",,Slow_saccade,"['1729563196.36', '1729563196.82', '0.46000003814697266']","['0.8199999332427979', '1046.2083740234375', '0.570000171661377', '1108.342041015625']",,0:00:34,,,,,,,
1729563197,Slow_move,"['1729563196.38', '1729563196.81', '0.42999982833862305']","['-1139', '505', '-1163', '488']",Slow_saccade,"['1729563196.36', '1729563196.82', '0.46000003814697266']","['0.8199999332427979', '1046.2083740234375', '0.570000171661377', '1108.342041015625']",,0:00:34,,,,,,,
1729563197,Slow_move,"['1729563196.38', '1729563196.81', '0.42999982833862305']","['-1139', '505', '-1163', '488']",Slow_saccade,"['1729563196.36', '1729563196.82', '0.46000003814697266']","['0.8199999332427979', '1046.2083740234375', '0.570000171661377', '1108.342041015625']",,0:00:34,,,,,,,
1729563197,Slow_move,"['1729563196.38', '1729563196.81', '0.42999982833862305']","['-1139', '505', '-1163', '488']",Slow_saccade,"['1729563196.36', '1729563196.82', '0.46000003814697266']","['0.8199999332427979', '1046.2083740234375', '0.570000171661377', '1108.342041015625']",,0:00:34,,,,,,,
1729563197,Slow_move,"['1729563196.38', '1729563196.81', '0.42999982833862305']","['-1139', '505', '-1163', '488']",Slow_saccade,"['1729563196.36', '1729563196.82', '0.46000003814697266']","['0.8199999332427979', '1046.2083740234375', '0.570000171661377', '1108.342041015625']",,0:00:34,,,,,,,
1729563197,Hover,"['1729563196.82', '1729563196.96', '0.1400001049041748']",,Fixation,"['1729563196.83', '1729563197.4', '0.570000171661377']","['1108.342041015625', '692.8895874023438']",,0:00:34,,,,,,,
1729563197,Hover,"['1729563196.82', '1729563196.96', '0.1400001049041748']",,Fixation,"['1729563196.83', '1729563197.4', '0.570000171661377']","['1108.342041015625', '692.8895874023438']",,0:00:34,,,,,,,
1729563197,Slow_move,"['1729563196.97', '1729563197.11', '0.1399998664855957']","['-1163', '488', '-1156', '498']",Fixation,"['1729563196.83', '1729563197.4', '0.570000171661377']","['1108.342041015625', '692.8895874023438']",,0:00:34,,,,,,,
1729563197,Hover,"['1729563197.12', '1729563198.19', '1.070000171661377']",,Fixation,"['1729563196.83', '1729563197.4', '0.570000171661377']","['1108.342041015625', '692.8895874023438']",,0:00:34,,,,,,,
1729563197,Hover,"['1729563197.12', '1729563198.19', '1.070000171661377']",,Fixation,"['1729563196.83', '1729563197.4', '0.570000171661377']","['1108.342041015625', '692.8895874023438']",,0:00:34,,,,,,,
1729563197,Hover,"['1729563197.12', '1729563198.19', '1.070000171661377']",,Fixation,"['1729563196.83', '1729563197.4', '0.570000171661377']","['1108.342041015625', '692.8895874023438']",,0:00:35,,,,,,,
1729563198,Hover,"['1729563197.12', '1729563198.19', '1.070000171661377']",,Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:35,,,,,,,
1729563198,Hover,"['1729563197.12', '1729563198.19', '1.070000171661377']",,Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:35,,,,,,,
1729563198,Hover,"['1729563197.12', '1729563198.19', '1.070000171661377']",,Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:35,,,,,,,
1729563198,Hover,"['1729563197.12', '1729563198.19', '1.070000171661377']",,Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:35,,,,,,,
1729563198,Hover,"['1729563197.12', '1729563198.19', '1.070000171661377']",,Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:35,,,,,,,
1729563198,Hover,"['1729563197.12', '1729563198.19', '1.070000171661377']",,Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:35,,,,,,,
1729563198,Hover,"['1729563197.12', '1729563198.19', '1.070000171661377']",,Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:35,,,,,,,
1729563198,Hover,"['1729563197.12', '1729563198.19', '1.070000171661377']",,Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:35,,,,,,,
1729563198,Slow_move,"['1729563198.20', '1729563198.28', '0.07999992370605469']","['-1156', '499', '-1154', '501']",Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:35,,,,,,,
1729563198,Hover,"['1729563198.29', '1729563198.78', '0.49000000953674316']",,Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:36,,,,,,,
1729563199,Hover,"['1729563198.29', '1729563198.78', '0.49000000953674316']",,Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:36,,,,,,,
1729563199,Hover,"['1729563198.29', '1729563198.78', '0.49000000953674316']",,Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:36,,,,,,,
1729563199,Hover,"['1729563198.29', '1729563198.78', '0.49000000953674316']",,Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:36,,,,,,,
1729563199,Hover,"['1729563198.29', '1729563198.78', '0.49000000953674316']",,Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:36,,,,,,,
1729563199,Slow_move,"['1729563198.79', '1729563198.86', '0.06999993324279785']","['-1153', '502', '-1145', '514']",Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:36,,,,,,,
1729563199,Hover,"['1729563198.87', '1729563199.03', '0.16000008583068848']",,Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:36,,,,,,,
1729563199,Slow_move,"['1729563199.04', '1729563199.62', '0.5799999237060547']","['-1145', '515', '-1610', '500']",Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:36,,,,,,,
1729563199,Slow_move,"['1729563199.04', '1729563199.62', '0.5799999237060547']","['-1145', '515', '-1610', '500']",Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:36,,,,,,,
1729563199,Slow_move,"['1729563199.04', '1729563199.62', '0.5799999237060547']","['-1145', '515', '-1610', '500']",Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:36,,,,,,,
1729563199,Slow_move,"['1729563199.04', '1729563199.62', '0.5799999237060547']","['-1145', '515', '-1610', '500']",Slow_saccade,"['1729563197.41', '1729563199.42', '2.009999990463257']","['0.570000171661377', '1108.342041015625', '0.3899998664855957', '391.26214599609375']",,0:00:37,,,,,,,
1729563200,Slow_move,"['1729563199.04', '1729563199.62', '0.5799999237060547']","['-1145', '515', '-1610', '500']",Fixation,"['1729563199.43', '1729563199.82', '0.3899998664855957']","['391.26214599609375', '751.44482421875']",,0:00:37,,,,,,,
1729563200,Slow_move,"['1729563199.04', '1729563199.62', '0.5799999237060547']","['-1145', '515', '-1610', '500']",Fixation,"['1729563199.43', '1729563199.82', '0.3899998664855957']","['391.26214599609375', '751.44482421875']",,0:00:37,,,,,,,
1729563200,Hover,"['1729563199.6299999', '1729563199.77', '0.1400001049041748']",,Fixation,"['1729563199.43', '1729563199.82', '0.3899998664855957']","['391.26214599609375', '751.44482421875']",,0:00:37,,,,,,,
1729563200,Hover,"['1729563199.6299999', '1729563199.77', '0.1400001049041748']",,Fixation,"['1729563199.43', '1729563199.82', '0.3899998664855957']","['391.26214599609375', '751.44482421875']",,0:00:37,,,,,,,
1729563200,Hover,"['1729563199.79', '1729563200.02', '0.23000001907348633']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:37,,,,,,,
1729563200,Hover,"['1729563199.79', '1729563200.02', '0.23000001907348633']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:37,,,,,,,
1729563200,Slow_move,"['1729563200.03', '1729563200.45', '0.4200000762939453']","['-1611', '500', '-1279', '166']",Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:37,,,,,,,
1729563200,Slow_move,"['1729563200.03', '1729563200.45', '0.4200000762939453']","['-1611', '500', '-1279', '166']",Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:37,,,,,,,
1729563200,Slow_move,"['1729563200.03', '1729563200.45', '0.4200000762939453']","['-1611', '500', '-1279', '166']",Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:37,,,,,,,
1729563200,Slow_move,"['1729563200.03', '1729563200.45', '0.4200000762939453']","['-1611', '500', '-1279', '166']",Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:38,,,,,,,
1729563201,Slow_move,"['1729563200.03', '1729563200.45', '0.4200000762939453']","['-1611', '500', '-1279', '166']",Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:38,,,,,,,
1729563201,Hover,"['1729563200.46', '1729563201.31', '0.8499999046325684']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:38,,,,,,,
1729563201,Hover,"['1729563200.46', '1729563201.31', '0.8499999046325684']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:38,,,,,,,
1729563201,Hover,"['1729563200.46', '1729563201.31', '0.8499999046325684']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:38,,,,,,,
1729563201,Hover,"['1729563200.46', '1729563201.31', '0.8499999046325684']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:38,,,,,,,
1729563201,Hover,"['1729563200.46', '1729563201.31', '0.8499999046325684']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:38,,,,,,,
1729563201,Hover,"['1729563200.46', '1729563201.31', '0.8499999046325684']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:38,,,,,,,
1729563201,Hover,"['1729563200.46', '1729563201.31', '0.8499999046325684']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:38,,,,,,,
1729563201,Hover,"['1729563200.46', '1729563201.31', '0.8499999046325684']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:38,,,,,,,
1729563201,Slow_move,"['1729563201.32', '1729563201.71', '0.3900001049041748']","['-1278', '165', '-1134', '534']",Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:39,,,,,,,
1729563202,Slow_move,"['1729563201.32', '1729563201.71', '0.3900001049041748']","['-1278', '165', '-1134', '534']",Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:39,,,,,,,
1729563202,Slow_move,"['1729563201.32', '1729563201.71', '0.3900001049041748']","['-1278', '165', '-1134', '534']",Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:39,,,,,,,
1729563202,Slow_move,"['1729563201.32', '1729563201.71', '0.3900001049041748']","['-1278', '165', '-1134', '534']",Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:39,,,,,,,
1729563202,Hover,"['1729563201.72', '1729563201.81', '0.08999991416931152']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:39,,,,,,,
1729563202,Slow_move,"['1729563201.82', '1729563202.06', '0.24000000953674316']","['-1134', '534', '-1150', '513']",Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:39,,,,,,,
1729563202,Slow_move,"['1729563201.82', '1729563202.06', '0.24000000953674316']","['-1134', '534', '-1150', '513']",Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:39,,,,,,,
1729563202,Click,1729563202,"['-1150', '513', '']",Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:39,test1-1729563024486-00000020,Courses,None,pCourses-Status,177620,93,
1729563202,Hover,"['1729563202.11', '1729563202.71', '0.6000001430511475']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:39,,,,,,,
1729563202,Hover,"['1729563202.11', '1729563202.71', '0.6000001430511475']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:39,,,,,,,
1729563202,Hover,"['1729563202.11', '1729563202.71', '0.6000001430511475']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:40,,,,,,,
1729563203,Hover,"['1729563202.11', '1729563202.71', '0.6000001430511475']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:40,,,,,,,
1729563203,Hover,"['1729563202.11', '1729563202.71', '0.6000001430511475']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:40,,,,,,,
1729563203,Hover,"['1729563202.11', '1729563202.71', '0.6000001430511475']",,Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:40,,,,,,,
1729563203,Slow_move,"['1729563202.72', '1729563202.81', '0.08999991416931152']","['-1149', '512', '-1143', '509']",Slow_saccade,"['1729563199.83', '1729563202.8', '2.9700000286102295']","['0.3899998664855957', '391.26214599609375', '0.3900001049041748', '1014.0005493164062']",,0:00:40,,,,,,,
1729563203,Click,1729563203,"['-1143', '509', '']",Fixation,"['1729563202.81', '1729563203.2', '0.3900001049041748']","['1014.0005493164062', '793.49072265625']",,0:00:40,test1-1729563024486-00000021,Courses,None,pCourses-Status,178413,103,
1729563203,Hover,"['1729563202.91', '1729563203.27', '0.3599998950958252']",,Fixation,"['1729563202.81', '1729563203.2', '0.3900001049041748']","['1014.0005493164062', '793.49072265625']",,0:00:40,,,,,,,
1729563203,Hover,"['1729563202.91', '1729563203.27', '0.3599998950958252']",,Fixation,"['1729563202.81', '1729563203.2', '0.3900001049041748']","['1014.0005493164062', '793.49072265625']",,0:00:40,,,,,,,
1729563203,Hover,"['1729563202.91', '1729563203.27', '0.3599998950958252']",,Fixation,"['1729563202.81', '1729563203.2', '0.3900001049041748']","['1014.0005493164062', '793.49072265625']",,0:00:40,,,,,,,
1729563203,Hover,"['1729563202.91', '1729563203.27', '0.3599998950958252']",,Slow_saccade,"['1729563203.21', '1729563203.77', '0.559999942779541']","['0.3900001049041748', '1014.0005493164062', '0.4500000476837158', '313.9224548339844']",,0:00:40,,,,,,,
1729563203,Slow_move,"['1729563203.28', '1729563204.01', '0.7300000190734863']","['-1143', '509', '-1643', '516']",Slow_saccade,"['1729563203.21', '1729563203.77', '0.559999942779541']","['0.3900001049041748', '1014.0005493164062', '0.4500000476837158', '313.9224548339844']",,0:00:41,,,,,,,
